student_id,study_time_hours,attendance_percentage,assignments_completed,lms_clicks,forum_participation,sleep_hours,internet_usage_hours,previous_grade,final_grade
2099,7,83,9,248,20,6.6,5.3,42,56.0
2100,10,79,9,190,15,8.6,3.7,54,55.5
2101,4,82,9,242,14,8.8,4.5,30,38.6
2102,2,61,8,232,21,8.2,6.4,78,37.6
2103,7,59,10,301,24,5.5,7.1,64,45.0
2104,6,47,3,60,4,5.0,1.7,82,57.0
2105,3,68,1,141,5,6.7,3.7,81,30.0
2106,6,79,8,246,5,6.3,6.4,83,59.9
2107,6,65,7,313,2,8.4,4.0,76,43.1
2108,5,69,5,107,15,4.5,3.3,72,40.5
2109,4,56,10,286,11,5.3,3.9,49,30.0
2110,10,59,7,48,3,7.8,5.2,62,53.1
2111,1,91,10,266,0,4.5,8.0,45,48.1
2112,10,94,4,335,3,5.6,4.5,36,60.1
2113,6,55,9,470,0,5.9,2.5,99,46.4
2114,2,85,10,468,20,7.1,2.1,50,50.9
2115,3,82,2,263,7,4.8,1.3,65,52.4
2116,8,46,9,80,23,8.3,4.9,83,55.0
2117,10,55,9,166,4,6.2,4.8,48,67.8
2118,6,84,5,193,1,8.6,2.4,54,58.2
2119,3,98,1,452,11,6.3,5.9,96,56.7
2120,7,86,7,297,21,5.4,6.2,82,52.9
2121,4,95,10,353,16,4.7,2.8,77,59.5
2122,9,87,10,388,6,4.0,3.4,71,65.3
2123,5,66,4,460,10,6.7,7.9,76,49.2
2124,3,92,9,398,3,4.5,3.6,71,44.9
2125,2,62,6,161,4,6.0,6.3,31,30.4
2126,2,63,3,63,5,6.9,4.2,35,30.0
2127,3,48,6,163,10,5.4,6.6,75,30.0
2128,2,74,10,372,0,4.9,6.4,95,53.7
2129,4,90,6,352,24,7.9,5.7,69,39.9
2130,2,59,5,415,9,8.7,7.0,87,41.3
2131,10,76,2,74,19,4.5,7.6,62,58.2
2132,9,81,10,326,23,4.8,5.1,91,68.1
2133,2,56,10,377,20,8.8,2.7,41,33.3
2134,9,86,2,442,10,4.2,3.8,78,62.7
2135,6,70,7,436,23,8.9,6.3,34,47.4
2136,1,94,2,180,16,4.0,5.6,80,47.3
2137,4,96,6,304,7,8.4,2.2,98,71.8
2138,1,47,5,344,12,5.5,1.4,61,32.6
2139,6,54,4,217,19,8.7,5.8,78,48.0
2140,4,70,7,178,17,5.6,2.8,89,43.9
2141,3,92,8,99,21,7.3,4.5,75,54.0
2142,3,69,4,50,15,4.4,6.2,97,49.9
2143,9,85,1,492,1,5.2,4.9,70,57.1
2144,6,59,1,131,4,7.9,1.6,96,56.4
2145,9,99,1,65,17,6.6,2.3,42,56.3
2146,5,78,1,372,2,8.6,2.5,47,49.6
2147,2,92,5,224,21,6.1,2.8,80,54.5
2148,8,94,4,71,16,8.3,5.0,65,66.4
2149,5,51,9,157,15,6.2,4.5,63,44.0
2150,2,88,3,491,5,8.9,2.4,41,32.7
2151,4,56,7,93,18,8.8,1.5,34,33.7
2152,9,81,8,60,6,5.6,2.2,77,68.0
2153,4,69,6,498,17,8.4,7.9,69,61.4
2154,4,68,10,96,13,8.2,4.3,42,40.0
2155,2,58,1,406,5,5.1,7.1,55,33.2
2156,6,85,8,206,7,7.1,6.9,43,45.1
2157,2,50,10,389,14,4.4,4.6,40,30.0
2158,7,73,3,71,14,8.2,5.9,67,47.1
2159,3,89,8,437,14,4.9,2.3,86,37.7
2160,3,46,4,452,15,4.4,5.8,51,40.0
2161,5,83,8,431,0,6.0,2.9,45,32.2
2162,3,97,1,486,10,6.9,6.8,58,42.1
2163,2,73,3,106,24,8.3,1.6,31,30.0
2164,10,98,6,128,4,8.9,6.4,83,64.2
2165,9,59,9,499,4,6.2,1.7,31,59.8
2166,2,89,2,416,20,4.3,7.2,32,34.6
2167,2,77,1,244,5,7.7,3.1,85,37.3
2168,8,63,10,267,1,6.8,5.6,40,45.2
2169,9,49,3,88,5,6.2,4.4,61,44.0
2170,7,71,4,139,13,5.5,3.6,33,44.5
2171,3,91,5,86,10,6.5,5.5,38,42.1
2172,9,54,3,80,3,5.7,7.6,85,66.8
2173,3,76,10,463,23,7.8,1.3,45,30.3
2174,5,59,2,346,24,6.7,7.4,39,35.5
2175,9,42,2,427,8,8.4,5.3,65,46.3
2176,3,76,7,210,23,6.7,6.7,53,47.2
2177,7,96,9,489,2,5.2,3.7,93,67.8
2178,1,79,10,208,15,8.3,4.3,85,50.4
2179,4,47,2,170,10,6.8,7.1,51,35.2
2180,4,79,7,305,3,5.0,3.9,81,43.5
2181,7,83,7,463,0,7.1,4.7,79,67.2
2182,8,95,7,421,24,5.8,1.1,76,70.4
2183,1,62,3,115,20,8.2,2.1,52,39.4
2184,5,79,7,331,21,6.3,5.5,48,54.6
2185,7,50,1,328,15,7.6,6.0,81,50.4
2186,4,85,10,282,18,4.5,5.1,63,58.9
2187,4,47,1,116,15,6.0,2.0,58,38.5
2188,4,68,5,472,10,8.9,4.1,90,48.4
2189,6,69,2,132,7,8.0,3.5,64,48.3
2190,7,95,9,495,22,4.8,4.5,34,52.5
2191,2,99,7,144,0,5.4,7.1,36,36.0
2192,5,49,4,475,20,5.6,6.4,70,51.8
2193,4,78,4,482,8,7.3,1.6,31,42.6
2194,3,67,2,455,11,7.8,7.2,39,34.0
2195,7,88,5,151,21,7.7,4.3,73,61.0
2196,6,75,4,437,7,6.5,6.2,99,76.6
2197,7,52,1,472,16,8.1,2.0,64,38.9
2198,5,71,8,436,9,6.2,5.7,91,46.8
2199,6,75,3,140,6,4.6,2.7,49,36.3
2200,5,76,6,216,18,6.8,4.1,64,47.0
2201,7,65,4,313,24,8.8,1.1,66,54.5
2202,2,61,9,141,5,8.0,2.1,83,41.0
2203,5,43,7,301,20,6.9,1.6,57,37.0
2204,6,70,9,404,23,7.2,2.7,99,60.0
2205,6,57,10,279,23,8.7,1.7,61,46.4
2206,5,77,3,58,18,6.1,5.8,40,43.6
2207,10,63,1,73,17,5.7,1.2,71,65.5
2208,7,95,5,493,14,8.9,5.3,52,60.7
2209,10,62,3,180,1,8.3,2.0,59,63.1
2210,8,61,6,308,13,5.6,7.6,38,52.5
2211,7,41,8,219,20,6.3,7.5,88,50.7
2212,5,70,4,295,9,6.1,2.6,57,44.0
2213,1,94,5,35,15,4.7,5.3,62,35.2
2214,5,50,5,424,6,8.8,1.2,76,43.8
2215,10,67,4,192,7,6.0,7.5,51,49.5
2216,2,85,4,267,9,8.4,4.7,58,46.8
2217,5,71,4,402,14,4.9,1.3,63,49.1
2218,5,44,4,237,7,6.7,3.4,71,46.2
2219,2,77,4,106,12,4.1,1.5,81,35.6
2220,5,49,5,101,11,7.8,3.8,76,54.5
2221,4,79,2,81,7,6.9,5.7,80,44.4
2222,1,85,2,306,14,7.1,4.3,74,33.2
2223,3,63,9,61,11,4.3,3.7,63,37.6
2224,1,74,2,31,10,5.1,1.8,50,51.0
2225,5,83,6,340,18,4.4,2.7,42,42.8
2226,4,87,2,253,13,5.4,1.7,83,48.9
2227,7,99,5,348,17,7.1,6.7,54,54.4
2228,5,62,4,150,12,6.8,1.9,50,41.4
2229,10,56,7,134,3,7.1,5.2,30,44.0
2230,4,40,7,237,16,6.7,3.4,87,43.6
2231,2,94,6,156,18,5.4,2.6,98,60.0
2232,4,70,10,125,8,5.2,5.5,42,43.0
2233,2,70,5,198,22,4.7,4.2,81,33.7
2234,8,81,1,35,6,8.2,3.8,52,50.9
2235,3,96,3,491,0,7.1,5.1,50,40.1
2236,9,94,9,261,6,4.9,4.4,35,58.1
2237,4,81,1,353,6,4.9,3.1,49,50.8
2238,6,92,5,400,19,8.4,4.9,69,55.0
2239,10,95,2,406,6,7.7,5.7,38,57.7
2240,5,73,4,245,7,7.3,1.2,79,64.0
2241,10,48,1,261,15,6.0,4.3,57,55.9
2242,1,61,3,427,2,5.3,1.4,40,33.2
2243,9,52,10,476,12,8.9,2.3,85,74.5
2244,1,64,7,160,9,8.0,4.9,64,39.8
2245,8,87,10,405,17,5.5,7.1,54,42.8
2246,9,57,3,218,6,8.2,7.2,48,54.2
2247,9,90,4,131,20,7.8,1.5,60,51.0
2248,1,51,2,146,20,5.5,3.9,79,36.0
2249,2,79,3,40,4,6.1,5.1,92,33.2
2250,1,56,9,166,22,4.9,2.0,76,34.4
2251,10,54,3,108,24,4.6,6.4,30,42.6
2252,2,81,5,322,23,7.6,6.2,87,40.5
2253,10,54,2,425,21,5.3,7.3,39,43.9
2254,8,54,4,222,6,8.1,1.1,37,53.6
2255,5,94,7,436,24,9.0,2.5,55,48.8
2256,7,78,7,435,21,4.4,6.8,63,55.7
2257,2,52,3,467,16,6.4,5.7,48,30.0
2258,8,56,5,104,3,8.0,7.3,30,41.5
2259,6,71,1,186,23,7.9,1.4,77,54.2
2260,8,48,10,403,22,7.8,5.2,54,42.1
2261,1,79,10,487,15,5.7,5.0,53,30.0
2262,1,59,10,91,18,6.3,1.2,76,43.4
2263,7,65,1,317,9,7.0,4.6,98,62.9
2264,8,66,5,28,2,8.9,5.3,96,59.4
2265,3,60,10,300,2,5.6,2.3,61,38.1
2266,5,57,9,492,16,8.6,2.9,46,44.4
2267,1,52,1,277,9,5.3,5.5,90,34.3
2268,7,55,1,294,16,8.9,4.3,98,55.4
2269,5,48,4,257,21,7.4,7.0,40,30.0
2270,8,51,4,39,16,6.3,3.4,67,42.1
2271,8,83,2,252,20,7.1,2.9,97,57.3
2272,9,77,9,240,3,5.4,7.9,48,55.7
2273,7,58,9,345,20,5.4,7.4,46,46.0
2274,1,99,2,36,22,4.6,1.2,42,42.8
2275,3,46,9,399,5,4.6,6.4,30,30.4
2276,8,96,6,108,11,5.7,1.8,31,46.0
2277,3,74,8,215,24,7.8,1.2,95,62.4
2278,8,87,10,369,21,7.0,2.9,97,77.1
2279,1,57,4,103,24,4.5,2.9,45,30.0
2280,5,55,2,406,19,8.3,6.7,33,37.0
2281,4,94,2,106,16,7.0,6.0,86,48.0
2282,5,78,9,326,16,8.8,7.9,52,48.3
2283,8,43,1,357,9,7.4,6.0,31,45.5
2284,10,98,7,173,6,4.9,3.9,96,87.6
2285,4,64,3,459,15,6.4,5.9,55,44.0
2286,4,71,3,247,12,7.2,8.0,36,38.1
2287,3,79,2,467,2,4.1,6.0,73,39.5
2288,7,52,10,283,1,4.1,6.3,62,48.1
2289,3,84,6,484,15,4.6,7.6,93,58.1
2290,3,56,10,242,5,5.3,1.8,65,40.9
2291,10,88,2,440,5,6.1,5.9,33,48.5
2292,5,76,10,140,12,6.4,7.0,52,35.3
2293,5,45,4,430,6,4.7,7.7,54,38.6
2294,6,58,10,192,4,7.4,2.5,56,49.9
2295,8,52,9,23,23,7.0,4.5,80,50.2
2296,10,96,9,361,6,5.5,5.8,98,80.1
2297,6,99,6,147,1,4.1,2.7,52,50.9
2298,1,65,4,493,16,4.4,5.2,38,30.0
2299,8,53,7,499,12,6.0,2.8,62,50.6
2300,8,70,1,491,24,4.8,3.3,64,49.1
2301,9,93,4,129,20,5.9,4.1,79,66.1
2302,9,43,5,374,20,7.1,4.7,53,55.6
2303,2,99,8,56,15,6.7,4.1,53,37.7
2304,2,78,2,499,19,5.2,4.5,48,38.9
2305,3,47,5,90,1,5.7,3.1,68,37.9
2306,1,64,6,308,4,7.1,2.1,90,43.1
2307,4,52,5,50,17,8.3,1.3,54,45.9
2308,4,71,9,458,6,7.8,2.4,54,46.1
2309,9,98,10,400,10,6.8,5.1,56,67.4
2310,9,77,1,287,24,5.8,6.5,61,59.1
2311,9,77,3,30,24,5.8,2.2,40,49.5
2312,10,95,2,363,10,8.4,1.8,98,74.7
2313,7,67,3,347,21,4.2,6.2,62,45.4
2314,2,92,10,51,16,8.9,3.1,48,44.6
2315,10,69,9,76,15,7.3,7.7,45,53.3
2316,5,42,9,185,12,7.4,6.0,40,39.5
2317,4,67,10,207,21,4.2,3.3,98,52.4
2318,8,42,2,361,4,7.0,3.0,84,53.1
2319,2,84,3,38,19,6.4,4.7,54,39.0
2320,6,93,4,135,15,4.5,1.6,63,43.1
2321,5,73,9,487,21,5.4,1.8,41,45.5
2322,2,55,3,203,21,8.5,2.2,50,33.8
2323,10,61,7,289,15,6.7,6.4,58,57.2
2324,1,71,3,52,15,6.1,4.6,80,34.3
2325,8,77,7,29,13,4.4,1.1,52,46.4
2326,2,47,7,99,5,7.6,5.7,62,38.0
2327,7,94,9,211,1,7.5,4.0,37,52.7
2328,9,47,2,339,13,7.1,4.6,71,51.9
2329,9,96,6,209,15,6.6,2.5,98,69.2
2330,8,45,9,87,22,6.2,4.9,70,50.4
2331,10,53,2,494,19,7.0,7.9,92,54.1
2332,9,71,2,367,12,5.2,1.5,43,44.9
2333,2,74,5,144,14,8.7,3.0,91,50.4
2334,6,49,10,446,11,6.9,2.7,75,45.1
2335,4,42,10,355,8,5.6,2.7,96,47.3
2336,4,98,10,78,17,6.2,3.7,82,60.0
2337,5,51,8,455,20,8.0,6.7,81,42.0
2338,3,88,9,116,13,4.8,7.4,36,31.5
2339,1,98,2,294,19,5.5,2.4,83,63.1
2340,8,70,5,168,24,7.4,4.8,40,45.6
2341,5,68,7,297,3,5.6,5.5,54,48.2
2342,3,44,6,284,7,8.0,4.7,88,54.3
2343,10,91,6,28,7,4.7,4.0,95,75.6
2344,7,64,7,476,21,7.8,2.3,56,48.8
2345,7,80,3,302,21,4.3,4.4,87,55.9
2346,1,70,3,292,15,4.1,3.8,40,30.0
2347,9,60,10,447,23,8.5,6.6,84,66.4
2348,2,97,9,320,9,6.9,6.3,48,47.6
2349,5,59,8,27,24,5.8,1.9,68,43.2
2350,5,78,5,227,20,5.2,1.6,99,48.8
2351,8,61,6,421,16,7.1,7.4,40,36.9
2352,8,43,10,144,0,6.5,4.7,43,52.2
2353,7,52,1,142,17,9.0,7.0,89,50.6
2354,7,84,10,52,9,8.9,1.4,65,61.8
2355,6,81,1,20,20,7.2,4.7,70,45.2
2356,6,89,4,223,3,6.2,4.8,31,35.9
2357,9,88,2,25,0,6.5,7.0,86,69.2
2358,6,59,7,316,3,7.4,1.7,89,54.2
2359,2,91,2,458,3,4.5,2.7,49,45.8
2360,2,52,10,24,3,5.6,3.8,51,31.4
2361,5,56,2,462,16,4.4,7.1,33,31.1
2362,4,93,5,99,8,4.4,7.6,85,56.1
2363,2,75,4,293,18,5.0,7.9,87,46.8
2364,3,72,8,196,12,6.4,7.7,94,53.2
2365,7,40,4,357,3,7.9,1.0,87,48.3
2366,8,54,6,340,4,6.4,1.3,59,55.2
2367,6,52,5,358,12,5.7,2.0,48,49.7
2368,5,56,2,457,22,4.4,3.4,91,45.5
2369,1,63,8,464,15,6.8,6.8,97,38.1
2370,8,97,2,155,21,5.4,7.2,73,68.3
2371,3,47,9,406,4,7.1,2.3,90,39.6
2372,6,89,9,44,7,8.9,5.3,50,58.0
2373,3,66,3,344,15,4.6,7.4,39,31.5
2374,7,84,4,202,0,5.1,4.2,59,39.9
2375,7,62,8,187,22,6.4,1.7,53,57.9
2376,9,85,9,486,5,8.8,4.2,77,46.6
2377,5,47,3,357,10,7.9,3.6,84,30.8
2378,8,47,5,197,15,8.5,5.0,81,55.9
2379,10,98,8,392,4,5.7,4.1,67,71.4
2380,10,65,3,114,15,9.0,1.1,96,61.4
2381,8,86,7,52,6,4.5,8.0,37,51.7
2382,1,98,8,130,18,4.3,4.8,58,30.0
2383,5,52,10,165,0,8.3,4.3,39,45.2
2384,3,78,3,400,8,8.6,7.7,98,50.3
2385,1,76,2,460,17,4.5,2.1,97,42.8
2386,4,88,10,250,12,4.6,2.3,78,53.9
2387,8,67,7,291,14,4.2,6.7,87,59.9
2388,3,64,9,355,2,4.5,2.8,64,41.4
2389,10,55,1,57,23,5.0,6.6,79,41.1
2390,2,94,3,444,9,8.9,2.9,69,62.2
2391,9,41,5,154,8,7.3,1.2,41,54.9
2392,10,93,3,353,12,7.9,4.6,45,51.4
2393,5,57,1,254,15,7.9,2.4,77,43.0
2394,7,56,7,456,2,6.7,6.3,30,39.5
2395,2,69,7,338,21,8.0,5.5,94,53.4
2396,9,78,10,387,22,7.0,7.5,51,41.8
2397,9,52,8,364,14,5.6,6.5,44,44.4
2398,4,71,5,179,16,6.8,2.3,96,39.4
2399,4,89,10,57,13,6.7,6.6,43,43.9
2400,6,68,5,169,6,8.1,5.5,48,42.1
2401,10,85,5,419,19,8.9,5.7,69,64.7
2402,10,69,1,327,15,6.1,6.8,33,44.8
2403,10,57,10,48,20,7.8,5.0,62,52.8
2404,6,52,5,163,7,4.5,4.3,72,49.3
2405,1,82,6,95,3,7.9,5.5,66,43.6
2406,9,60,1,164,19,5.9,3.1,95,62.3
2407,2,69,7,248,23,4.2,2.3,56,36.7
2408,5,60,1,83,14,5.8,5.3,74,39.0
2409,9,87,2,366,4,7.1,2.6,79,62.5
2410,4,94,2,364,12,4.6,1.6,92,57.9
2411,3,56,5,288,5,8.6,1.0,35,30.0
2412,7,79,10,347,4,4.4,5.3,96,63.8
2413,6,58,7,203,16,8.7,3.5,96,57.0
2414,8,91,1,280,6,7.5,6.3,88,61.9
2415,3,54,10,287,5,5.6,3.6,42,34.4
2416,5,48,1,188,1,6.0,4.4,50,30.0
2417,10,91,1,278,10,7.7,3.8,93,65.7
2418,4,49,6,246,6,7.0,5.6,66,51.7
2419,4,83,2,52,21,7.4,3.5,77,49.2
2420,4,70,1,396,20,5.9,7.7,85,41.9
2421,10,92,6,233,7,6.4,7.6,73,65.1
2422,8,62,2,69,4,8.9,6.9,42,48.4
2423,6,91,6,459,17,5.1,7.4,33,50.8
2424,3,69,10,412,21,6.1,4.1,62,41.5
2425,10,72,8,229,15,5.5,4.8,66,63.5
2426,5,96,2,453,13,7.8,6.2,82,66.4
2427,6,91,9,48,11,7.8,5.9,53,60.8
2428,5,48,8,58,16,5.5,7.2,80,60.0
2429,6,93,10,366,4,4.4,6.0,70,51.9
2430,8,86,1,119,13,4.1,8.0,58,63.4
2431,7,40,7,192,5,6.1,3.4,88,44.4
2432,5,83,10,36,14,6.1,6.8,69,54.2
2433,10,74,6,75,6,8.9,5.9,80,69.1
2434,6,50,6,245,13,6.3,5.8,79,43.0
2435,4,73,6,65,17,5.3,3.3,65,45.9
2436,9,55,6,86,0,8.5,6.5,89,64.4
2437,4,48,10,216,5,6.5,7.3,47,31.0
2438,1,71,7,161,2,7.0,2.5,49,47.5
2439,7,54,3,342,4,4.5,5.4,34,30.0
2440,7,51,6,42,11,5.9,3.7,47,57.3
2441,4,72,3,113,10,8.7,7.9,69,50.7
2442,3,84,7,261,12,6.9,4.4,30,38.6
2443,8,53,7,256,15,5.7,2.6,48,45.1
2444,5,96,8,464,17,7.1,3.7,55,49.7
2445,10,96,2,426,16,8.6,5.6,58,62.1
2446,7,47,9,430,16,5.4,1.5,88,53.0
2447,4,47,5,73,10,6.5,5.2,92,52.1
2448,4,66,9,157,19,8.8,7.5,91,63.6
2449,8,51,10,492,9,4.9,7.0,77,53.5
2450,8,40,5,352,15,7.6,1.5,91,47.8
2451,2,82,7,291,1,7.1,8.0,47,34.1
2452,2,79,9,60,16,7.4,5.9,95,47.7
2453,3,81,4,117,21,5.8,2.1,56,35.6
2454,3,90,2,202,19,5.6,1.1,35,32.0
2455,1,50,9,147,9,7.4,2.2,99,56.6
2456,3,78,2,248,12,5.1,6.9,88,46.8
2457,6,82,3,336,11,6.1,1.2,35,40.6
2458,8,70,10,105,14,4.9,2.6,60,61.4
2459,10,56,2,275,6,4.0,6.3,85,47.6
2460,6,72,3,228,21,8.9,5.1,83,45.3
2461,5,71,6,234,20,6.2,6.5,70,41.5
2462,4,97,3,393,12,8.8,6.2,47,58.0
2463,3,68,10,119,11,4.7,1.4,52,39.8
2464,4,60,8,68,11,6.9,7.2,65,30.0
2465,7,60,6,220,1,5.0,2.6,54,56.0
2466,1,79,7,455,4,8.0,4.9,36,32.4
2467,7,62,1,277,24,7.9,5.5,49,31.6
2468,1,95,3,499,24,4.6,2.2,34,33.5
2469,2,45,3,395,1,8.6,7.8,47,31.2
2470,4,61,2,197,22,5.0,4.4,62,41.8
2471,1,89,7,264,19,7.1,1.4,64,56.5
2472,9,77,9,142,12,8.9,7.6,94,59.7
2473,6,76,4,361,2,8.4,5.1,92,56.4
2474,1,84,5,190,10,8.8,5.9,70,36.6
2475,1,90,3,352,15,5.7,4.7,79,32.0
2476,6,93,9,155,0,4.5,6.8,59,59.6
2477,4,47,4,78,18,4.9,1.2,67,42.2
2478,4,80,5,212,10,6.5,2.9,64,49.1
2479,6,88,1,484,8,8.0,4.3,95,61.3
2480,7,74,2,287,13,4.8,1.5,75,48.9
2481,9,90,9,279,8,7.3,5.9,37,50.6
2482,10,50,2,392,6,5.6,3.8,97,59.1
2483,5,63,5,480,15,5.7,2.9,66,53.5
2484,9,88,8,114,2,7.3,1.0,42,71.3
2485,4,60,3,144,18,6.3,6.0,74,47.0
2486,10,90,6,60,3,8.1,6.8,58,63.0
2487,2,41,4,398,6,4.8,3.8,70,33.6
2488,3,79,7,273,22,7.9,4.9,85,49.3
2489,1,58,10,26,11,4.3,2.6,45,30.0
2490,6,78,3,490,17,5.0,5.4,41,44.2
2491,6,67,6,235,4,7.3,1.1,95,47.5
2492,1,98,10,88,22,8.3,4.4,91,51.3
2493,3,56,9,88,22,5.3,5.5,48,47.0
2494,5,45,10,100,21,5.6,7.4,59,45.4
2495,3,58,1,49,9,6.7,3.7,45,30.0
2496,10,95,3,92,11,5.1,6.4,42,57.5
2497,3,77,2,281,7,8.1,5.2,98,43.0
2498,10,67,8,108,18,7.9,7.5,52,55.9
2499,3,41,7,422,14,4.7,3.8,91,47.2
2500,5,77,2,227,0,6.3,3.2,60,50.9
2501,5,94,6,232,2,7.9,7.2,82,73.1
2502,4,76,3,341,17,5.7,1.3,46,50.2
2503,1,90,8,285,17,7.2,2.0,78,48.6
2504,5,91,10,419,1,4.3,1.6,78,61.9
2505,10,43,3,312,4,7.0,6.9,96,55.1
2506,5,61,10,226,0,4.8,1.1,55,37.7
2507,4,65,9,352,9,8.2,7.0,42,48.9
2508,6,88,1,96,19,5.8,4.2,67,58.8
2509,10,82,5,307,9,5.4,1.0,51,58.7
2510,4,75,3,66,4,8.2,3.8,58,46.0
2511,7,97,6,129,17,4.3,2.3,74,69.2
2512,7,52,10,219,20,6.0,5.4,75,56.7
2513,2,91,2,446,14,5.9,5.8,68,32.2
2514,3,97,9,229,19,5.4,4.4,98,58.1
2515,1,71,6,395,7,8.6,1.3,97,45.1
2516,8,56,7,439,16,7.8,5.6,68,60.0
2517,9,80,5,173,11,4.3,6.9,49,60.7
2518,4,75,9,29,20,7.6,6.0,97,62.7
2519,6,94,1,434,11,6.6,6.8,64,43.9
2520,9,99,5,372,0,8.5,2.4,37,54.7
2521,6,85,10,176,3,5.6,7.2,81,64.4
2522,9,58,6,280,7,6.9,3.3,69,51.5
2523,4,97,7,96,0,6.5,1.1,65,42.8
2524,8,99,4,276,14,6.4,6.9,35,57.2
2525,9,74,1,490,17,6.3,7.6,99,56.8
2526,4,85,8,150,0,5.0,5.6,45,56.5
2527,5,79,10,86,10,7.8,2.6,75,56.9
2528,8,95,4,474,22,6.3,2.8,88,66.2
2529,10,98,3,247,1,8.8,4.3,67,64.1
2530,6,67,7,182,0,5.3,7.3,47,54.8
2531,7,40,2,34,11,7.4,2.0,41,41.9
2532,3,81,8,251,15,8.7,6.8,83,46.4
2533,7,57,6,214,21,7.3,3.0,76,46.5
2534,8,87,7,368,21,8.4,6.7,30,51.6
2535,10,79,5,49,9,8.1,7.4,44,49.6
2536,6,72,9,378,17,5.8,4.0,50,55.6
2537,10,51,5,357,14,7.0,3.6,30,35.3
2538,9,47,5,350,16,4.8,6.6,96,54.1
2539,6,63,3,446,9,6.7,4.7,41,45.7
2540,9,55,1,335,2,5.2,5.8,57,50.2
2541,4,89,2,315,20,7.7,5.4,68,43.0
2542,8,43,8,468,15,6.6,2.1,66,54.8
2543,4,77,1,432,5,6.1,6.9,89,40.9
2544,2,83,7,349,2,5.3,2.4,60,42.5
2545,10,66,5,239,8,9.0,7.5,87,66.7
2546,9,48,3,396,10,4.4,2.8,40,48.0
2547,5,86,7,498,20,4.2,6.1,58,43.4
2548,4,55,9,166,12,5.1,3.0,42,46.1
2549,2,95,2,278,17,8.9,3.2,80,49.2
2550,1,51,8,311,21,8.9,3.2,83,43.9
2551,7,70,9,318,23,7.3,6.2,48,60.4
2552,6,63,3,162,21,8.4,4.9,87,59.2
2553,2,94,2,444,3,5.1,7.2,65,49.3
2554,8,53,7,254,21,8.9,3.2,57,52.3
2555,4,84,5,134,23,4.7,5.8,97,57.9
2556,8,64,5,384,7,4.5,6.3,32,45.5
2557,7,73,10,109,12,4.6,2.1,70,47.5
2558,5,42,5,227,9,6.9,3.8,64,42.0
2559,10,97,4,183,1,7.9,4.4,79,70.6
2560,10,63,5,103,7,5.8,3.5,59,60.3
2561,8,93,4,96,5,8.9,3.3,99,67.0
2562,9,81,6,180,15,6.2,5.8,83,57.2
2563,5,48,4,24,17,4.8,2.5,80,48.2
2564,10,65,2,97,16,6.3,6.0,57,44.6
2565,5,59,9,110,5,7.4,7.5,93,60.5
2566,2,79,2,106,12,8.2,5.0,50,35.7
2567,5,49,9,289,22,6.3,5.3,56,42.7
2568,3,58,10,123,13,7.0,1.5,56,44.9
2569,7,42,6,471,20,5.3,7.1,79,50.0
2570,10,63,9,358,9,7.2,3.0,58,49.1
2571,5,44,9,194,23,8.9,5.3,68,49.2
2572,8,42,3,73,10,4.2,7.9,86,49.5
2573,1,97,1,407,12,8.4,5.2,66,37.6
2574,3,66,1,497,11,6.8,6.1,93,38.2
2575,3,55,3,230,8,5.3,4.1,77,36.4
2576,9,88,5,114,3,8.8,1.4,51,51.8
2577,5,54,3,242,6,6.4,6.6,59,51.3
2578,9,74,9,28,23,5.7,1.2,57,69.6
2579,9,51,9,72,21,4.9,5.9,52,52.8
2580,1,80,3,96,1,5.2,1.2,33,31.0
2581,2,92,3,225,6,8.2,7.0,32,35.1
2582,5,83,5,335,8,7.1,2.1,90,61.6
2583,4,65,2,321,4,8.6,4.6,33,48.2
2584,10,86,6,329,14,5.2,5.2,94,64.3
2585,9,73,7,349,17,4.6,4.2,41,44.8
2586,7,62,9,131,3,4.0,3.4,42,57.0
2587,6,70,6,370,18,6.5,4.3,63,36.7
2588,7,89,3,184,19,9.0,3.2,88,54.7
2589,1,59,5,298,6,7.5,4.1,60,31.7
2590,1,51,4,46,7,5.5,3.5,42,30.0
2591,8,62,5,89,16,8.4,5.0,83,64.1
2592,2,43,8,237,12,7.9,2.7,31,34.5
2593,10,62,8,469,23,4.1,7.9,62,51.0
2594,9,87,6,384,20,8.1,4.5,79,73.8
2595,7,94,1,208,22,5.5,2.4,36,60.4
2596,6,87,8,352,10,4.7,4.3,47,49.6
2597,1,40,8,454,0,5.1,7.1,80,30.0
2598,1,93,2,325,1,6.3,1.2,37,52.5
2599,2,64,4,143,16,6.1,5.8,84,45.0
2600,6,41,2,38,4,5.4,4.8,72,42.7
2601,6,69,4,276,5,4.9,2.2,88,62.7
2602,2,42,10,315,24,7.8,6.7,59,35.0
2603,1,97,7,435,23,9.0,3.6,88,47.0
2604,10,60,9,41,6,7.9,3.1,38,55.1
2605,5,64,8,387,20,5.5,6.8,97,58.5
2606,5,59,9,496,14,5.2,5.5,68,31.3
2607,2,88,8,469,18,5.1,7.3,40,35.9
2608,6,91,2,59,15,4.7,5.4,31,54.3
2609,9,61,7,57,24,6.8,6.2,52,48.4
2610,2,60,2,67,12,7.0,6.9,92,50.3
2611,10,72,2,202,4,7.5,1.4,51,67.2
2612,2,91,4,94,2,7.4,6.4,90,47.8
2613,3,77,1,228,2,5.5,5.3,55,34.4
2614,7,54,5,202,18,5.7,1.5,41,41.8
